num_genero,genero,titulo,tipo,archivo_mp3,ficha_letra,url
073,Balada_Pop_Jazz_Blues_Soul,DejameAmarteSinFronteras balada,con_letra_o_voz,01-FONOGRAMAS/Balada_Pop_Jazz_Blues_Soul/073-DejameAmarteSinFronteras_balada.mp3,02-LETRAS/Balada_Pop_Jazz_Blues_Soul/073-DejameAmarteSinFronteras_balada.txt,https://res.cloudinary.com/dgkruw6n7/video/upload/v1776123306/DejameAmarteSinFronteras_balada_hvnd2u.mp3
074,Balada_Pop_Jazz_Blues_Soul,Contra todo pronostico,con_letra_o_voz,01-FONOGRAMAS/Balada_Pop_Jazz_Blues_Soul/074-Contra_todo_pronostico.mp3,02-LETRAS/Balada_Pop_Jazz_Blues_Soul/074-Contra_todo_pronostico.txt,https://res.cloudinary.com/dgkruw6n7/video/upload/v1776123338/Contra_todo_pronostico_f6g6tx.mp3
075,Balada_Pop_Jazz_Blues_Soul,Contra toda logica,con_letra_o_voz,01-FONOGRAMAS/Balada_Pop_Jazz_Blues_Soul/075-Contra_toda_logica.mp3,02-LETRAS/Balada_Pop_Jazz_Blues_Soul/075-Contra_toda_logica.txt,https://res.cloudinary.com/dgkruw6n7/video/upload/v1776123319/Contra_toda_logica_rhv3mx.mp3
076,Balada_Pop_Jazz_Blues_Soul,Caminos diferentes,con_letra_o_voz,01-FONOGRAMAS/Balada_Pop_Jazz_Blues_Soul/076-Caminos_diferentes.mp3,02-LETRAS/Balada_Pop_Jazz_Blues_Soul/076-Caminos_diferentes.txt,https://res.cloudinary.com/dgkruw6n7/video/upload/v1776123290/Caminos_diferentes_oqkmd0.mp3
077,Balada_Pop_Jazz_Blues_Soul,Caminos Abiertos,con_letra_o_voz,01-FONOGRAMAS/Balada_Pop_Jazz_Blues_Soul/077-Caminos_Abiertos.mp3,02-LETRAS/Balada_Pop_Jazz_Blues_Soul/077-Caminos_Abiertos.txt,https://res.cloudinary.com/dgkruw6n7/video/upload/v1776123307/Caminos_Abiertos_hdeavw.mp3
078,Balada_Pop_Jazz_Blues_Soul,BellezaNatural,con_letra_o_voz,01-FONOGRAMAS/Balada_Pop_Jazz_Blues_Soul/078-BellezaNatural.mp3,02-LETRAS/Balada_Pop_Jazz_Blues_Soul/078-BellezaNatural.txt,https://res.cloudinary.com/dgkruw6n7/video/upload/v1776123277/BellezaNatural_hkt4de.mp3
079,Balada_Pop_Jazz_Blues_Soul,BellaExistencia,con_letra_o_voz,01-FONOGRAMAS/Balada_Pop_Jazz_Blues_Soul/079-BellaExistencia.mp3,02-LETRAS/Balada_Pop_Jazz_Blues_Soul/079-BellaExistencia.txt,https://res.cloudinary.com/dgkruw6n7/video/upload/v1776123271/BellaExistencia_f4hgv7.mp3
080,Balada_Pop_Jazz_Blues_Soul,Bajo El Sol,con_letra_o_voz,01-FONOGRAMAS/Balada_Pop_Jazz_Blues_Soul/080-Bajo_El_Sol.mp3,02-LETRAS/Balada_Pop_Jazz_Blues_Soul/080-Bajo_El_Sol.txt,https://res.cloudinary.com/dgkruw6n7/video/upload/v1776123278/Bajo_El_Sol_kes3qn.mp3
081,Balada_Pop_Jazz_Blues_Soul,Bailando,con_letra_o_voz,01-FONOGRAMAS/Balada_Pop_Jazz_Blues_Soul/081-Bailando.mp3,02-LETRAS/Balada_Pop_Jazz_Blues_Soul/081-Bailando.txt,https://res.cloudinary.com/dgkruw6n7/video/upload/v1776123249/Bailando_yjuzdm.mp3
082,Balada_Pop_Jazz_Blues_Soul,BailamosenlaLuna,con_letra_o_voz,01-FONOGRAMAS/Balada_Pop_Jazz_Blues_Soul/082-BailamosenlaLuna.mp3,02-LETRAS/Balada_Pop_Jazz_Blues_Soul/082-BailamosenlaLuna.txt,https://res.cloudinary.com/dgkruw6n7/video/upload/v1776123254/BailamosenlaLuna_ca16ru.mp3
083,Balada_Pop_Jazz_Blues_Soul,Aventuraeneldesierto,con_letra_o_voz,01-FONOGRAMAS/Balada_Pop_Jazz_Blues_Soul/083-Aventuraeneldesierto.mp3,02-LETRAS/Balada_Pop_Jazz_Blues_Soul/083-Aventuraeneldesierto.txt,https://res.cloudinary.com/dgkruw6n7/video/upload/v1776123277/Aventuraeneldesierto_zeap8e.mp3
084,Balada_Pop_Jazz_Blues_Soul,Ancla en el Viento,con_letra_o_voz,01-FONOGRAMAS/Balada_Pop_Jazz_Blues_Soul/084-Ancla_en_el_Viento.mp3,02-LETRAS/Balada_Pop_Jazz_Blues_Soul/084-Ancla_en_el_Viento.txt,https://res.cloudinary.com/dgkruw6n7/video/upload/v1776123261/Ancla_en_el_Viento_ps62ci.mp3
085,Balada_Pop_Jazz_Blues_Soul,AmordeOriente,con_letra_o_voz,01-FONOGRAMAS/Balada_Pop_Jazz_Blues_Soul/085-AmordeOriente.mp3,02-LETRAS/Balada_Pop_Jazz_Blues_Soul/085-AmordeOriente.txt,https://res.cloudinary.com/dgkruw6n7/video/upload/v1776123225/AmordeOriente_zpwr1o.mp3
086,Balada_Pop_Jazz_Blues_Soul,AmordeCircuitos,con_letra_o_voz,01-FONOGRAMAS/Balada_Pop_Jazz_Blues_Soul/086-AmordeCircuitos.mp3,02-LETRAS/Balada_Pop_Jazz_Blues_Soul/086-AmordeCircuitos.txt,https://res.cloudinary.com/dgkruw6n7/video/upload/v1776123224/AmordeCircuitos_sgq0q8.mp3
087,Balada_Pop_Jazz_Blues_Soul,Amor en la Noche versión intenso y sensual,con_letra_o_voz,01-FONOGRAMAS/Balada_Pop_Jazz_Blues_Soul/087-Amor_en_la_Noche_versión_intenso_y_sensual.mp3,02-LETRAS/Balada_Pop_Jazz_Blues_Soul/087-Amor_en_la_Noche_versión_intenso_y_sensual.txt,https://res.cloudinary.com/dgkruw6n7/video/upload/v1776123220/Amor_en_la_Noche_versi%C3%B3n_intenso_y_sensual_knwegx.mp3
088,Balada_Pop_Jazz_Blues_Soul,Amor en la Noche,con_letra_o_voz,01-FONOGRAMAS/Balada_Pop_Jazz_Blues_Soul/088-Amor_en_la_Noche.mp3,02-LETRAS/Balada_Pop_Jazz_Blues_Soul/088-Amor_en_la_Noche.txt,https://res.cloudinary.com/dgkruw6n7/video/upload/v1776123278/Amor_en_la_Noche_aavs2b.mp3
089,Balada_Pop_Jazz_Blues_Soul,AmorSorpresivo,con_letra_o_voz,01-FONOGRAMAS/Balada_Pop_Jazz_Blues_Soul/089-AmorSorpresivo.mp3,02-LETRAS/Balada_Pop_Jazz_Blues_Soul/089-AmorSorpresivo.txt,https://res.cloudinary.com/dgkruw6n7/video/upload/v1776123245/AmorSorpresivo_ajtwur.mp3
090,Balada_Pop_Jazz_Blues_Soul,AmorAlcanzado,con_letra_o_voz,01-FONOGRAMAS/Balada_Pop_Jazz_Blues_Soul/090-AmorAlcanzado.mp3,02-LETRAS/Balada_Pop_Jazz_Blues_Soul/090-AmorAlcanzado.txt,https://res.cloudinary.com/dgkruw6n7/video/upload/v1776123224/AmorAlcanzado_bz1owq.mp3
091,Balada_Pop_Jazz_Blues_Soul,AlEncontarte,con_letra_o_voz,01-FONOGRAMAS/Balada_Pop_Jazz_Blues_Soul/091-AlEncontarte.mp3,02-LETRAS/Balada_Pop_Jazz_Blues_Soul/091-AlEncontarte.txt,https://res.cloudinary.com/dgkruw6n7/video/upload/v1776123197/AlEncontarte_upzhck.mp3
092,Balada_Pop_Jazz_Blues_Soul,Adiós,con_letra_o_voz,01-FONOGRAMAS/Balada_Pop_Jazz_Blues_Soul/092-Adiós.mp3,02-LETRAS/Balada_Pop_Jazz_Blues_Soul/092-Adiós.txt,https://res.cloudinary.com/dgkruw6n7/video/upload/v1776123218/Adi%C3%B3s-mastered_t01wm8.mp3
093,Balada_Pop_Jazz_Blues_Soul,Abrazo en la Luna,con_letra_o_voz,01-FONOGRAMAS/Balada_Pop_Jazz_Blues_Soul/093-Abrazo_en_la_Luna.mp3,02-LETRAS/Balada_Pop_Jazz_Blues_Soul/093-Abrazo_en_la_Luna.txt,https://res.cloudinary.com/dgkruw6n7/video/upload/v1776123204/Abrazo_en_la_Luna_ixxhlg.mp3
001,Instrumentales_con_Frecuencia,Alborada Espectral,instrumental,01-FONOGRAMAS/Instrumentales_con_Frecuencia/001-Alborada_Espectral.mp3,02-LETRAS/Instrumentales_con_Frecuencia/001-Alborada_Espectral.txt,https://res.cloudinary.com/dgkruw6n7/video/upload/v1776124960/Alborada_Espectral_oi73gs.mp3
002,Instrumentales_con_Frecuencia,Alba del Espiritu,instrumental,01-FONOGRAMAS/Instrumentales_con_Frecuencia/002-Alba_del_Espiritu.mp3,02-LETRAS/Instrumentales_con_Frecuencia/002-Alba_del_Espiritu.txt,https://res.cloudinary.com/dgkruw6n7/video/upload/v1776124958/Alba_del_Espiritu_wlgbx4.mp3
003,Instrumentales_con_Frecuencia,AdrenalineInfinity,instrumental,01-FONOGRAMAS/Instrumentales_con_Frecuencia/003-AdrenalineInfinity.mp3,02-LETRAS/Instrumentales_con_Frecuencia/003-AdrenalineInfinity.txt,https://res.cloudinary.com/dgkruw6n7/video/upload/v1776124953/AdrenalineInfinity_oyu4xz.mp3
004,Instrumentales_con_Frecuencia,Virelai,instrumental,01-FONOGRAMAS/Instrumentales_con_Frecuencia/004-Virelai.mp3,02-LETRAS/Instrumentales_con_Frecuencia/004-Virelai.txt,https://res.cloudinary.com/dgkruw6n7/video/upload/v1776124950/Virelai_rplyzg.mp3
005,Instrumentales_con_Frecuencia,Voyage Nigth,instrumental,01-FONOGRAMAS/Instrumentales_con_Frecuencia/005-Voyage_Nigth.mp3,02-LETRAS/Instrumentales_con_Frecuencia/005-Voyage_Nigth.txt,https://res.cloudinary.com/dgkruw6n7/video/upload/v1776124948/Voyage_Nigth_qhsoyj.mp3
006,Instrumentales_con_Frecuencia,VientodeOtono,instrumental,01-FONOGRAMAS/Instrumentales_con_Frecuencia/006-VientodeOtono.mp3,02-LETRAS/Instrumentales_con_Frecuencia/006-VientodeOtono.txt,https://res.cloudinary.com/dgkruw6n7/video/upload/v1776124944/VientodeOtono_aq4igw.mp3
007,Instrumentales_con_Frecuencia,Voyage,instrumental,01-FONOGRAMAS/Instrumentales_con_Frecuencia/007-Voyage.mp3,02-LETRAS/Instrumentales_con_Frecuencia/007-Voyage.txt,https://res.cloudinary.com/dgkruw6n7/video/upload/v1776124942/Voyage_xwauka.mp3
008,Instrumentales_con_Frecuencia,Vivid Voyage,instrumental,01-FONOGRAMAS/Instrumentales_con_Frecuencia/008-Vivid_Voyage.mp3,02-LETRAS/Instrumentales_con_Frecuencia/008-Vivid_Voyage.txt,https://res.cloudinary.com/dgkruw6n7/video/upload/v1776124937/Vivid_Voyage_ywbbdb.mp3
009,Instrumentales_con_Frecuencia,Viaje Matutino,instrumental,01-FONOGRAMAS/Instrumentales_con_Frecuencia/009-Viaje_Matutino.mp3,02-LETRAS/Instrumentales_con_Frecuencia/009-Viaje_Matutino.txt,https://res.cloudinary.com/dgkruw6n7/video/upload/v1776124925/Viaje_Matutino_mfybzt.mp3
010,Instrumentales_con_Frecuencia,Velo de Eternidad,instrumental,01-FONOGRAMAS/Instrumentales_con_Frecuencia/010-Velo_de_Eternidad.mp3,02-LETRAS/Instrumentales_con_Frecuencia/010-Velo_de_Eternidad.txt,https://res.cloudinary.com/dgkruw6n7/video/upload/v1776124912/Velo_de_Eternidad_qgvwjs.mp3
011,Instrumentales_con_Frecuencia,Viento de los Planos,instrumental,01-FONOGRAMAS/Instrumentales_con_Frecuencia/011-Viento_de_los_Planos.mp3,02-LETRAS/Instrumentales_con_Frecuencia/011-Viento_de_los_Planos.txt,https://res.cloudinary.com/dgkruw6n7/video/upload/v1776124912/Viento_de_los_Planos_mpzwmv.mp3
012,Instrumentales_con_Frecuencia,Veritatis,instrumental,01-FONOGRAMAS/Instrumentales_con_Frecuencia/012-Veritatis.mp3,02-LETRAS/Instrumentales_con_Frecuencia/012-Veritatis.txt,https://res.cloudinary.com/dgkruw6n7/video/upload/v1776124901/Veritatis_ysu2rq.mp3
013,Instrumentales_con_Frecuencia,VeilsofDesire,instrumental,01-FONOGRAMAS/Instrumentales_con_Frecuencia/013-VeilsofDesire.mp3,02-LETRAS/Instrumentales_con_Frecuencia/013-VeilsofDesire.txt,https://res.cloudinary.com/dgkruw6n7/video/upload/v1776124899/VeilsofDesire_zjp2ci.mp3
014,Instrumentales_con_Frecuencia,Universal Live Jazz Ballad,instrumental,01-FONOGRAMAS/Instrumentales_con_Frecuencia/014-Universal_Live_Jazz_Ballad.mp3,02-LETRAS/Instrumentales_con_Frecuencia/014-Universal_Live_Jazz_Ballad.txt,https://res.cloudinary.com/dgkruw6n7/video/upload/v1776124886/Universal_Live_Jazz_Ballad_ovku4x.mp3
015,Instrumentales_con_Frecuencia,Universal Acoustic Ballad Instrumental,instrumental,01-FONOGRAMAS/Instrumentales_con_Frecuencia/015-Universal_Acoustic_Ballad_Instrumental.mp3,02-LETRAS/Instrumentales_con_Frecuencia/015-Universal_Acoustic_Ballad_Instrumental.txt,https://res.cloudinary.com/dgkruw6n7/video/upload/v1776124877/Universal_Acoustic_Ballad_Instrumental_byizwf.mp3
016,Instrumentales_con_Frecuencia,UrbanDawntoCoastalRest,instrumental,01-FONOGRAMAS/Instrumentales_con_Frecuencia/016-UrbanDawntoCoastalRest.mp3,02-LETRAS/Instrumentales_con_Frecuencia/016-UrbanDawntoCoastalRest.txt,https://res.cloudinary.com/dgkruw6n7/video/upload/v1776124875/UrbanDawntoCoastalRest_laasr2.mp3
017,Instrumentales_con_Frecuencia,UrbanDawntoCoastalDusk,instrumental,01-FONOGRAMAS/Instrumentales_con_Frecuencia/017-UrbanDawntoCoastalDusk.mp3,02-LETRAS/Instrumentales_con_Frecuencia/017-UrbanDawntoCoastalDusk.txt,https://res.cloudinary.com/dgkruw6n7/video/upload/v1776124871/UrbanDawntoCoastalDusk_b5p9tb.mp3
018,Instrumentales_con_Frecuencia,Umbral del Ser,instrumental,01-FONOGRAMAS/Instrumentales_con_Frecuencia/018-Umbral_del_Ser.mp3,02-LETRAS/Instrumentales_con_Frecuencia/018-Umbral_del_Ser.txt,https://res.cloudinary.com/dgkruw6n7/video/upload/v1776124871/Umbral_del_Ser_mmm77o.mp3
019,Instrumentales_con_Frecuencia,TwilightAscension,instrumental,01-FONOGRAMAS/Instrumentales_con_Frecuencia/019-TwilightAscension.mp3,02-LETRAS/Instrumentales_con_Frecuencia/019-TwilightAscension.txt,https://res.cloudinary.com/dgkruw6n7/video/upload/v1776124853/TwilightAscension_oqspti.mp3
020,Instrumentales_con_Frecuencia,TwilightPassion,instrumental,01-FONOGRAMAS/Instrumentales_con_Frecuencia/020-TwilightPassion.mp3,02-LETRAS/Instrumentales_con_Frecuencia/020-TwilightPassion.txt,https://res.cloudinary.com/dgkruw6n7/video/upload/v1776124849/TwilightPassion_dcjjss.mp3
021,Instrumentales_con_Frecuencia,TwilightRendezvous,instrumental,01-FONOGRAMAS/Instrumentales_con_Frecuencia/021-TwilightRendezvous.mp3,02-LETRAS/Instrumentales_con_Frecuencia/021-TwilightRendezvous.txt,https://res.cloudinary.com/dgkruw6n7/video/upload/v1776124847/TwilightRendezvous_qorhcs.mp3
022,Instrumentales_con_Frecuencia,TwilightSerenade,instrumental,01-FONOGRAMAS/Instrumentales_con_Frecuencia/022-TwilightSerenade.mp3,02-LETRAS/Instrumentales_con_Frecuencia/022-TwilightSerenade.txt,https://res.cloudinary.com/dgkruw6n7/video/upload/v1776124846/TwilightSerenade_jc8xp3.mp3
023,Instrumentales_con_Frecuencia,TwilightEmbrace,instrumental,01-FONOGRAMAS/Instrumentales_con_Frecuencia/023-TwilightEmbrace.mp3,02-LETRAS/Instrumentales_con_Frecuencia/023-TwilightEmbrace.txt,https://res.cloudinary.com/dgkruw6n7/video/upload/v1776124834/TwilightEmbrace_lvfekc.mp3
024,Instrumentales_con_Frecuencia,Trascendencia Pura,instrumental,01-FONOGRAMAS/Instrumentales_con_Frecuencia/024-Trascendencia_Pura.mp3,02-LETRAS/Instrumentales_con_Frecuencia/024-Trascendencia_Pura.txt,https://res.cloudinary.com/dgkruw6n7/video/upload/v1776124830/Trascendencia_Pura_tmyauz.mp3
025,Instrumentales_con_Frecuencia,Travesía Interior,instrumental,01-FONOGRAMAS/Instrumentales_con_Frecuencia/025-Travesía_Interior.mp3,02-LETRAS/Instrumentales_con_Frecuencia/025-Travesía_Interior.txt,https://res.cloudinary.com/dgkruw6n7/video/upload/v1776124821/Traves%C3%ADa_Interior_eelcko.mp3
026,Instrumentales_con_Frecuencia,Trascendencia Ancestral,instrumental,01-FONOGRAMAS/Instrumentales_con_Frecuencia/026-Trascendencia_Ancestral.mp3,02-LETRAS/Instrumentales_con_Frecuencia/026-Trascendencia_Ancestral.txt,https://res.cloudinary.com/dgkruw6n7/video/upload/v1776124817/Trascendencia_Ancestral_ruyczn.mp3
027,Instrumentales_con_Frecuencia,The Odyssey,instrumental,01-FONOGRAMAS/Instrumentales_con_Frecuencia/027-The_Odyssey.mp3,02-LETRAS/Instrumentales_con_Frecuencia/027-The_Odyssey.txt,https://res.cloudinary.com/dgkruw6n7/video/upload/v1776124805/The_Odyssey_ayc8aj.mp3
028,Instrumentales_con_Frecuencia,SusurrodeOtono,instrumental,01-FONOGRAMAS/Instrumentales_con_Frecuencia/028-SusurrodeOtono.mp3,02-LETRAS/Instrumentales_con_Frecuencia/028-SusurrodeOtono.txt,https://res.cloudinary.com/dgkruw6n7/video/upload/v1776124796/SusurrodeOtono_brvfxi.mp3
029,Instrumentales_con_Frecuencia,SuspirosdelCoraznHeartsSighs,instrumental,01-FONOGRAMAS/Instrumentales_con_Frecuencia/029-SuspirosdelCoraznHeartsSighs.mp3,02-LETRAS/Instrumentales_con_Frecuencia/029-SuspirosdelCoraznHeartsSighs.txt,https://res.cloudinary.com/dgkruw6n7/video/upload/v1776124793/SuspirosdelCoraznHeartsSighs_azu3by.mp3
030,Instrumentales_con_Frecuencia,Swahili Instrumental,instrumental,01-FONOGRAMAS/Instrumentales_con_Frecuencia/030-Swahili_Instrumental.mp3,02-LETRAS/Instrumentales_con_Frecuencia/030-Swahili_Instrumental.txt,https://res.cloudinary.com/dgkruw6n7/video/upload/v1776124791/Swahili_Instrumental_mrxebk.mp3
031,Instrumentales_con_Frecuencia,Serenity Rise,instrumental,01-FONOGRAMAS/Instrumentales_con_Frecuencia/031-Serenity_Rise.mp3,02-LETRAS/Instrumentales_con_Frecuencia/031-Serenity_Rise.txt,https://res.cloudinary.com/dgkruw6n7/video/upload/v1776124783/Serenity_Rise_zuma3n.mp3
032,Instrumentales_con_Frecuencia,SunsetEmbrace,instrumental,01-FONOGRAMAS/Instrumentales_con_Frecuencia/032-SunsetEmbrace.mp3,02-LETRAS/Instrumentales_con_Frecuencia/032-SunsetEmbrace.txt,https://res.cloudinary.com/dgkruw6n7/video/upload/v1776124782/SunsetEmbrace_dgicqt.mp3
033,Instrumentales_con_Frecuencia,SunsetSerenadeonMediterraneanShore,instrumental,01-FONOGRAMAS/Instrumentales_con_Frecuencia/033-SunsetSerenadeonMediterraneanShore.mp3,02-LETRAS/Instrumentales_con_Frecuencia/033-SunsetSerenadeonMediterraneanShore.txt,https://res.cloudinary.com/dgkruw6n7/video/upload/v1776124776/SunsetSerenadeonMediterraneanShore_z81vxn.mp3
034,Instrumentales_con_Frecuencia,Susurro de los Andes,instrumental,01-FONOGRAMAS/Instrumentales_con_Frecuencia/034-Susurro_de_los_Andes.mp3,02-LETRAS/Instrumentales_con_Frecuencia/034-Susurro_de_los_Andes.txt,https://res.cloudinary.com/dgkruw6n7/video/upload/v1776124767/Susurro_de_los_Andes_rufsav.mp3
035,Instrumentales_con_Frecuencia,SunsetSerenade,instrumental,01-FONOGRAMAS/Instrumentales_con_Frecuencia/035-SunsetSerenade.mp3,02-LETRAS/Instrumentales_con_Frecuencia/035-SunsetSerenade.txt,https://res.cloudinary.com/dgkruw6n7/video/upload/v1776124763/SunsetSerenade_onbbs9.mp3
036,Instrumentales_con_Frecuencia,SunsetSerenade1,instrumental,01-FONOGRAMAS/Instrumentales_con_Frecuencia/036-SunsetSerenade1.mp3,02-LETRAS/Instrumentales_con_Frecuencia/036-SunsetSerenade1.txt,https://res.cloudinary.com/dgkruw6n7/video/upload/v1776124751/SunsetSerenade1_rcvemg.mp3
037,Instrumentales_con_Frecuencia,SunsetMelody,instrumental,01-FONOGRAMAS/Instrumentales_con_Frecuencia/037-SunsetMelody.mp3,02-LETRAS/Instrumentales_con_Frecuencia/037-SunsetMelody.txt,https://res.cloudinary.com/dgkruw6n7/video/upload/v1776124749/SunsetMelody_yhxd9f.mp3
038,Instrumentales_con_Frecuencia,SunsetDialogue,instrumental,01-FONOGRAMAS/Instrumentales_con_Frecuencia/038-SunsetDialogue.mp3,02-LETRAS/Instrumentales_con_Frecuencia/038-SunsetDialogue.txt,https://res.cloudinary.com/dgkruw6n7/video/upload/v1776124740/SunsetDialogue_cdl3wr.mp3
039,Instrumentales_con_Frecuencia,Serenade,instrumental,01-FONOGRAMAS/Instrumentales_con_Frecuencia/039-Serenade.mp3,02-LETRAS/Instrumentales_con_Frecuencia/039-Serenade.txt,https://res.cloudinary.com/dgkruw6n7/video/upload/v1776124731/Serenade_fjffoe.mp3
040,Instrumentales_con_Frecuencia,SueñodeVerano,instrumental,01-FONOGRAMAS/Instrumentales_con_Frecuencia/040-SueñodeVerano.mp3,02-LETRAS/Instrumentales_con_Frecuencia/040-SueñodeVerano.txt,https://res.cloudinary.com/dgkruw6n7/video/upload/v1776124725/Sue%C3%B1odeVerano_zhu2en.mp3
041,Instrumentales_con_Frecuencia,StormandSilence,instrumental,01-FONOGRAMAS/Instrumentales_con_Frecuencia/041-StormandSilence.mp3,02-LETRAS/Instrumentales_con_Frecuencia/041-StormandSilence.txt,https://res.cloudinary.com/dgkruw6n7/video/upload/v1776124717/StormandSilence_lkeoa9.mp3
042,Instrumentales_con_Frecuencia,Soul Voyage,instrumental,01-FONOGRAMAS/Instrumentales_con_Frecuencia/042-Soul_Voyage.mp3,02-LETRAS/Instrumentales_con_Frecuencia/042-Soul_Voyage.txt,https://res.cloudinary.com/dgkruw6n7/video/upload/v1776124715/Soul_Voyage_ysl07j.mp3
043,Instrumentales_con_Frecuencia,StellarVoyager,instrumental,01-FONOGRAMAS/Instrumentales_con_Frecuencia/043-StellarVoyager.mp3,02-LETRAS/Instrumentales_con_Frecuencia/043-StellarVoyager.txt,https://res.cloudinary.com/dgkruw6n7/video/upload/v1776124709/StellarVoyager_jyhfwk.mp3
044,Instrumentales_con_Frecuencia,Sereine,instrumental,01-FONOGRAMAS/Instrumentales_con_Frecuencia/044-Sereine.mp3,02-LETRAS/Instrumentales_con_Frecuencia/044-Sereine.txt,https://res.cloudinary.com/dgkruw6n7/video/upload/v1776124698/Sereine_pfuna2.mp3
045,Instrumentales_con_Frecuencia,Sombra,instrumental,01-FONOGRAMAS/Instrumentales_con_Frecuencia/045-Sombra.mp3,02-LETRAS/Instrumentales_con_Frecuencia/045-Sombra.txt,https://res.cloudinary.com/dgkruw6n7/video/upload/v1776124695/Sombra_urvkkb.mp3
046,Instrumentales_con_Frecuencia,Soar,instrumental,01-FONOGRAMAS/Instrumentales_con_Frecuencia/046-Soar.mp3,02-LETRAS/Instrumentales_con_Frecuencia/046-Soar.txt,https://res.cloudinary.com/dgkruw6n7/video/upload/v1776124683/Soar_eq3nwr.mp3
047,Instrumentales_con_Frecuencia,Santuario del Silencio V,instrumental,01-FONOGRAMAS/Instrumentales_con_Frecuencia/047-Santuario_del_Silencio_V.mp3,02-LETRAS/Instrumentales_con_Frecuencia/047-Santuario_del_Silencio_V.txt,https://res.cloudinary.com/dgkruw6n7/video/upload/v1776124679/Santuario_del_Silencio_V_nhoalj.mp3
048,Instrumentales_con_Frecuencia,SacredEchoes,instrumental,01-FONOGRAMAS/Instrumentales_con_Frecuencia/048-SacredEchoes.mp3,02-LETRAS/Instrumentales_con_Frecuencia/048-SacredEchoes.txt,https://res.cloudinary.com/dgkruw6n7/video/upload/v1776124677/SacredEchoes_kqvtp4.mp3
049,Instrumentales_con_Frecuencia,Sacred Journey,instrumental,01-FONOGRAMAS/Instrumentales_con_Frecuencia/049-Sacred_Journey.mp3,02-LETRAS/Instrumentales_con_Frecuencia/049-Sacred_Journey.txt,https://res.cloudinary.com/dgkruw6n7/video/upload/v1776124655/Sacred_Journey_uy5h8h.mp3
050,Instrumentales_con_Frecuencia,Sacred Journey 1,instrumental,01-FONOGRAMAS/Instrumentales_con_Frecuencia/050-Sacred_Journey_1.mp3,02-LETRAS/Instrumentales_con_Frecuencia/050-Sacred_Journey_1.txt,https://res.cloudinary.com/dgkruw6n7/video/upload/v1776124654/Sacred_Journey_1_jl33ah.mp3
051,Instrumentales_con_Frecuencia,Reminiscence,instrumental,01-FONOGRAMAS/Instrumentales_con_Frecuencia/051-Reminiscence.mp3,02-LETRAS/Instrumentales_con_Frecuencia/051-Reminiscence.txt,https://res.cloudinary.com/dgkruw6n7/video/upload/v1776124652/Reminiscence_s3pozc.mp3
052,Instrumentales_con_Frecuencia,Resonate,instrumental,01-FONOGRAMAS/Instrumentales_con_Frecuencia/052-Resonate.mp3,02-LETRAS/Instrumentales_con_Frecuencia/052-Resonate.txt,https://res.cloudinary.com/dgkruw6n7/video/upload/v1776124647/Resonate_wm84ja.mp3
053,Instrumentales_con_Frecuencia,Río de strellas,instrumental,01-FONOGRAMAS/Instrumentales_con_Frecuencia/053-Río_de_strellas.mp3,02-LETRAS/Instrumentales_con_Frecuencia/053-Río_de_strellas.txt,https://res.cloudinary.com/dgkruw6n7/video/upload/v1776124639/R%C3%ADo_de__strellas_vqxlpw.mp3
054,Instrumentales_con_Frecuencia,ResonanciaInteriorInnerResonance,instrumental,01-FONOGRAMAS/Instrumentales_con_Frecuencia/054-ResonanciaInteriorInnerResonance.mp3,02-LETRAS/Instrumentales_con_Frecuencia/054-ResonanciaInteriorInnerResonance.txt,https://res.cloudinary.com/dgkruw6n7/video/upload/v1776124636/ResonanciaInteriorInnerResonance_df5uqb.mp3
055,Instrumentales_con_Frecuencia,Playaalegre,instrumental,01-FONOGRAMAS/Instrumentales_con_Frecuencia/055-Playaalegre.mp3,02-LETRAS/Instrumentales_con_Frecuencia/055-Playaalegre.txt,https://res.cloudinary.com/dgkruw6n7/video/upload/v1776124622/Playaalegre_zeoysm.mp3
056,Instrumentales_con_Frecuencia,PolvodeEstrellas,instrumental,01-FONOGRAMAS/Instrumentales_con_Frecuencia/056-PolvodeEstrellas.mp3,02-LETRAS/Instrumentales_con_Frecuencia/056-PolvodeEstrellas.txt,https://res.cloudinary.com/dgkruw6n7/video/upload/v1776124620/PolvodeEstrellas_s811kk.mp3
057,Instrumentales_con_Frecuencia,Reflexión,instrumental,01-FONOGRAMAS/Instrumentales_con_Frecuencia/057-Reflexión.mp3,02-LETRAS/Instrumentales_con_Frecuencia/057-Reflexión.txt,https://res.cloudinary.com/dgkruw6n7/video/upload/v1776124619/Reflexi%C3%B3n_yabgfk.mp3
058,Instrumentales_con_Frecuencia,Puerta a lo Eterno VII,instrumental,01-FONOGRAMAS/Instrumentales_con_Frecuencia/058-Puerta_a_lo_Eterno_VII.mp3,02-LETRAS/Instrumentales_con_Frecuencia/058-Puerta_a_lo_Eterno_VII.txt,https://res.cloudinary.com/dgkruw6n7/video/upload/v1776124619/Puerta_a_lo_Eterno_VII_hnwaqa.mp3
